entity_index,num_replicates,modality
30820,5,Compound
30821,5,Compound
30822,7,Compound
30823,5,Compound
30824,5,Compound
30825,4,Compound
30826,4,Compound
30827,4,Compound
30828,7,Compound
30829,5,Compound
30830,4,Compound
30831,5,Compound
30832,9,Compound
30833,4,Compound
30834,4,Compound
30835,4,Compound
30836,3,Compound
30837,4,Compound
30838,7,Compound
30839,5,Compound
30840,9,Compound
30841,3,Compound
30842,3,Compound
30843,3,Compound
30844,8,Compound
30845,4,Compound
30846,8,Compound
30847,8,Compound
30848,4,Compound
30849,5,Compound
30850,7,Compound
30851,7,Compound
30852,4,Compound
30853,5,Compound
30854,5,Compound
30855,8,Compound
30856,6,Compound
30857,4,Compound
30858,4,Compound
30859,4,Compound
30860,8,Compound
30861,8,Compound
30862,4,Compound
30863,7,Compound
30864,3,Compound
30865,7,Compound
30866,3,Compound
30867,3,Compound
30868,4,Compound
30869,5,Compound
30870,8,Compound
30871,4,Compound
30872,5,Compound
30873,5,Compound
30874,5,Compound
30875,4,Compound
30876,4,Compound
30877,5,Compound
30878,7,Compound
30879,5,Compound
30880,8,Compound
30881,3,Compound
30882,3,Compound
30883,3,Compound
30884,8,Compound
30885,3,Compound
30886,3,Compound
30887,6,Compound
30888,4,Compound
30889,3,Compound
30890,6,Compound
30891,4,Compound
30892,4,Compound
30893,7,Compound
30894,10,Compound
30895,6,Compound
30896,5,Compound
30897,7,Compound
30898,5,Compound
30899,5,Compound
30900,3,Compound
30901,3,Compound
30902,3,Compound
30903,3,Compound
30904,5,Compound
30905,4,Compound
30906,3,Compound
30907,5,Compound
30908,4,Compound
30909,3,Compound
30910,5,Compound
30911,5,Compound
30912,5,Compound
30913,5,Compound
30914,7,Compound
30915,5,Compound
30916,5,Compound
30917,4,Compound
30918,4,Compound
30919,4,Compound
30920,7,Compound
30921,4,Compound
30922,5,Compound
30923,7,Compound
30924,5,Compound
30925,6,Compound
30926,3,Compound
30927,3,Compound
30928,4,Compound
30929,3,Compound
30930,4,Compound
30931,3,Compound
30932,7,Compound
30933,7,Compound
30934,3,Compound
30935,9,Compound
30936,11,Compound
30937,5,Compound
30938,3,Compound
30939,7,Compound
30940,5,Compound
30941,5,Compound
30942,3,Compound
30943,3,Compound
30944,3,Compound
30945,4,Compound
30946,7,Compound
30947,3,Compound
30948,6,Compound
30949,3,Compound
30950,6,Compound
30951,5,Compound
30952,5,Compound
30953,4,Compound
30954,4,Compound
30955,8,Compound
30956,3,Compound
30957,5,Compound
30958,7,Compound
30959,5,Compound
30960,4,Compound
30961,4,Compound
30962,4,Compound
30963,7,Compound
30964,4,Compound
30965,7,Compound
30966,5,Compound
30967,8,Compound
30968,7,Compound
30969,4,Compound
30970,3,Compound
30971,5,Compound
30972,3,Compound
30973,4,Compound
30974,5,Compound
30975,4,Compound
30976,4,Compound
30977,5,Compound
30978,5,Compound
30979,8,Compound
30980,5,Compound
30981,8,Compound
30982,4,Compound
30983,7,Compound
30984,5,Compound
30985,5,Compound
30986,4,Compound
30987,4,Compound
30988,4,Compound
30989,4,Compound
30990,5,Compound
30991,7,Compound
30992,2,Compound
30993,5,Compound
30994,6,Compound
30995,4,Compound
30996,3,Compound
30997,6,Compound
30998,4,Compound
30999,6,Compound
31000,5,Compound
31001,5,Compound
31002,3,Compound
31003,7,Compound
31004,4,Compound
31005,3,Compound
31006,3,Compound
31007,3,Compound
31008,4,Compound
31009,8,Compound
31010,5,Compound
31011,8,Compound
31012,3,Compound
31013,8,Compound
31014,10,Compound
31015,4,Compound
31016,8,Compound
31017,3,Compound
31018,5,Compound
31019,3,Compound
31020,7,Compound
31021,5,Compound
31022,8,Compound
31023,4,Compound
31024,10,Compound
31025,3,Compound
31026,4,Compound
31027,5,Compound
31028,4,Compound
31029,5,Compound
31030,4,Compound
31031,7,Compound
31032,7,Compound
31033,4,Compound
31034,5,Compound
31035,7,Compound
31036,5,Compound
31037,7,Compound
31038,8,Compound
31039,4,Compound
31040,4,Compound
31041,2,Compound
31042,4,Compound
31043,4,Compound
31044,6,Compound
31045,3,Compound
31046,8,Compound
31047,4,Compound
31048,3,Compound
31049,3,Compound
31050,10,Compound
31051,4,Compound
31052,8,Compound
31053,3,Compound
31054,7,Compound
31055,6,Compound
31056,7,Compound
31057,5,Compound
31058,5,Compound
31059,5,Compound
31060,8,Compound
31061,4,Compound
31062,3,Compound
31063,8,Compound
31064,8,Compound
31065,8,Compound
31066,7,Compound
31067,8,Compound
31068,3,Compound
31069,4,Compound
31070,3,Compound
31071,8,Compound
31072,3,Compound
31073,5,Compound
31074,7,Compound
31075,5,Compound
31076,3,Compound
31077,5,Compound
31078,3,Compound
31079,3,Compound
31080,3,Compound
31081,7,Compound
31082,3,Compound
31083,3,Compound
31084,5,Compound
31085,4,Compound
31086,7,Compound
31087,5,Compound
31088,2,Compound
31089,4,Compound
31090,3,Compound
31091,8,Compound
31092,3,Compound
31093,4,Compound
31094,4,Compound
31095,3,Compound
31096,4,Compound
31097,5,Compound
31098,5,Compound
31099,4,Compound
31100,4,Compound
31101,5,Compound
31102,7,Compound
31103,5,Compound
31104,4,Compound
31105,8,Compound
31106,7,Compound
31107,7,Compound
31108,3,Compound
31109,3,Compound
31110,7,Compound
31111,4,Compound
31112,3,Compound
31113,5,Compound
31114,8,Compound
31115,4,Compound
31116,8,Compound
31117,5,Compound
31118,3,Compound
31119,4,Compound
31120,4,Compound
31121,6,Compound
31122,3,Compound
31123,8,Compound
31124,7,Compound
31125,3,Compound
31126,5,Compound
31127,5,Compound
31128,5,Compound
31129,5,Compound
31130,5,Compound
31131,5,Compound
31132,5,Compound
31133,7,Compound
31134,5,Compound
31135,4,Compound
31136,7,Compound
31137,5,Compound
31138,5,Compound
31139,7,Compound
31140,3,Compound
31141,7,Compound
31142,7,Compound
31143,3,Compound
31144,5,Compound
31145,4,Compound
31146,8,Compound
31147,4,Compound
31148,10,Compound
31149,3,Compound
31150,4,Compound
31151,5,Compound
31152,5,Compound
31153,8,Compound
31154,4,Compound
31155,3,Compound
31156,3,Compound
31157,3,Compound
31158,4,Compound
31159,8,Compound
31160,6,Compound
31161,5,Compound
31162,3,Compound
31163,7,Compound
31164,4,Compound
31165,8,Compound
31166,8,Compound
31167,4,Compound
31168,5,Compound
31169,3,Compound
31170,7,Compound
31171,4,Compound
31172,4,Compound
31173,5,Compound
31174,5,Compound
31175,4,Compound
31176,3,Compound
31177,7,Compound
31178,4,Compound
31179,4,Compound
31180,5,Compound
31181,8,Compound
31182,6,Compound
31183,8,Compound
31184,8,Compound
31185,7,Compound
31186,4,Compound
31187,5,Compound
31188,4,Compound
31189,6,Compound
31190,3,Compound
31191,5,Compound
31192,4,Compound
31193,5,Compound
31194,4,Compound
31195,3,Compound
31196,4,Compound
31197,5,Compound
31198,3,Compound
31199,8,Compound
31200,4,Compound
31201,3,Compound
31202,4,Compound
31203,2,Compound
31204,4,Compound
31205,5,Compound
31206,5,Compound
31207,3,Compound
31208,4,Compound
31209,5,Compound
31210,4,Compound
31211,5,Compound
31212,7,Compound
31213,8,Compound
31214,7,Compound
31215,5,Compound
31216,5,Compound
31217,4,Compound
31218,4,Compound
31219,5,Compound
31220,5,Compound
31221,4,Compound
31222,8,Compound
31223,11,Compound
31224,5,Compound
31225,4,Compound
31226,7,Compound
31227,5,Compound
31228,4,Compound
31229,5,Compound
31230,4,Compound
31231,4,Compound
31232,10,Compound
31233,3,Compound
31234,5,Compound
31235,4,Compound
31236,7,Compound
31237,4,Compound
31238,4,Compound
31239,6,Compound
31240,4,Compound
31241,4,Compound
31242,8,Compound
31243,3,Compound
31244,3,Compound
31245,3,Compound
31246,5,Compound
31247,4,Compound
31248,4,Compound
31249,3,Compound
31250,7,Compound
31251,4,Compound
31252,8,Compound
31253,7,Compound
31254,4,Compound
31255,7,Compound
31256,4,Compound
31257,10,Compound
31258,7,Compound
31259,5,Compound
31260,2,Compound
31261,5,Compound
31262,7,Compound
31263,4,Compound
31264,4,Compound
31265,5,Compound
31266,2,Compound
31267,4,Compound
31268,10,Compound
31269,3,Compound
31270,7,Compound
31271,5,Compound
31272,5,Compound
31273,10,Compound
31274,4,Compound
31275,5,Compound
31276,4,Compound
31277,4,Compound
31278,7,Compound
31279,4,Compound
31280,4,Compound
31281,3,Compound
31282,5,Compound
31283,3,Compound
31284,3,Compound
31285,4,Compound
31286,5,Compound
31287,4,Compound
31288,4,Compound
31289,8,Compound
31290,4,Compound
31291,7,Compound
31292,8,Compound
31293,8,Compound
31294,7,Compound
31295,4,Compound
31296,7,Compound
31297,4,Compound
31298,5,Compound
31299,7,Compound
31300,8,Compound
31301,7,Compound
31302,4,Compound
31303,8,Compound
31304,4,Compound
31305,5,Compound
31306,4,Compound
31307,3,Compound
31308,8,Compound
31309,8,Compound
31310,3,Compound
31311,5,Compound
31312,7,Compound
31313,7,Compound
31314,3,Compound
31315,8,Compound
31316,2,Compound
31317,7,Compound
31318,7,Compound
31319,5,Compound
31320,4,Compound
31321,4,Compound
31322,5,Compound
31323,4,Compound
31324,4,Compound
31325,3,Compound
31326,7,Compound
31327,5,Compound
31328,3,Compound
31329,5,Compound
31330,3,Compound
31331,5,Compound
31332,5,Compound
31333,3,Compound
31334,5,Compound
31335,3,Compound
31336,5,Compound
31337,7,Compound
31338,8,Compound
31339,8,Compound
31340,5,Compound
31341,3,Compound
31342,7,Compound
31343,5,Compound
31344,6,Compound
31345,5,Compound
31346,8,Compound
31347,4,Compound
31348,3,Compound
31349,4,Compound
31350,3,Compound
31351,7,Compound
31352,6,Compound
31353,8,Compound
31354,4,Compound
31355,3,Compound
31356,5,Compound
31357,5,Compound
31358,8,Compound
31359,5,Compound
31360,5,Compound
31361,5,Compound
31362,3,Compound
31363,3,Compound
31364,6,Compound
31365,4,Compound
31366,8,Compound
31367,4,Compound
31368,5,Compound
31369,3,Compound
31370,5,Compound
31371,7,Compound
31372,3,Compound
31373,3,Compound
31374,3,Compound
31375,4,Compound
31376,4,Compound
31377,7,Compound
31378,7,Compound
31379,5,Compound
31380,3,Compound
31381,5,Compound
31382,4,Compound
31383,3,Compound
31384,4,Compound
31385,6,Compound
31386,4,Compound
31387,5,Compound
31388,7,Compound
31389,4,Compound
31390,7,Compound
31391,8,Compound
31392,7,Compound
31393,4,Compound
31394,5,Compound
31395,5,Compound
31396,5,Compound
31397,4,Compound
31398,3,Compound
31399,9,Compound
31400,7,Compound
31401,3,Compound
31402,7,Compound
31403,10,Compound
31404,7,Compound
31405,5,Compound
31406,4,Compound
31407,5,Compound
31408,5,Compound
31409,5,Compound
31410,4,Compound
31411,4,Compound
31412,6,Compound
31413,6,Compound
31414,8,Compound
31415,8,Compound
31416,3,Compound
31417,2,Compound
31418,8,Compound
31419,10,Compound
31420,5,Compound
31421,23,Compound
31422,3,Compound
31423,3,Compound
31424,3,Compound
31425,4,Compound
31426,3,Compound
31427,4,Compound
31428,3,Compound
31429,5,Compound
31430,4,Compound
31431,4,Compound
31432,3,Compound
31433,7,Compound
31434,5,Compound
31435,5,Compound
31436,5,Compound
31437,3,Compound
31438,5,Compound
31439,13,Compound
31440,8,Compound
31441,4,Compound
31442,3,Compound
31443,4,Compound
31444,8,Compound
31445,3,Compound
31446,4,Compound
31447,5,Compound
31448,5,Compound
31449,3,Compound
31450,8,Compound
31451,4,Compound
31452,5,Compound
31453,10,Compound
31454,7,Compound
31455,6,Compound
31456,7,Compound
31457,4,Compound
31458,5,Compound
31459,4,Compound
31460,5,Compound
31461,6,Compound
31462,4,Compound
31463,5,Compound
31464,3,Compound
31465,8,Compound
31466,4,Compound
31467,3,Compound
31468,4,Compound
31469,4,Compound
31470,5,Compound
31471,9,Compound
31472,4,Compound
31473,3,Compound
31474,3,Compound
31475,5,Compound
31476,5,Compound
31477,7,Compound
31478,4,Compound
31479,3,Compound
31480,7,Compound
31481,7,Compound
31482,8,Compound
31483,7,Compound
31484,3,Compound
31485,4,Compound
31486,3,Compound
31487,5,Compound
31488,4,Compound
31489,6,Compound
31490,4,Compound
31491,4,Compound
31492,4,Compound
31493,3,Compound
31494,4,Compound
31495,3,Compound
31496,4,Compound
31497,5,Compound
31498,4,Compound
31499,6,Compound
31500,5,Compound
31501,8,Compound
31502,4,Compound
31503,7,Compound
31504,10,Compound
31505,3,Compound
31506,6,Compound
31507,5,Compound
31508,3,Compound
31509,4,Compound
31510,6,Compound
31511,4,Compound
31512,8,Compound
31513,5,Compound
31514,3,Compound
31515,4,Compound
31516,4,Compound
31517,4,Compound
31518,3,Compound
31519,4,Compound
31520,3,Compound
31521,5,Compound
31522,8,Compound
31523,5,Compound
31524,5,Compound
31525,3,Compound
31526,4,Compound
31527,4,Compound
31528,4,Compound
31529,5,Compound
31530,3,Compound
31531,7,Compound
31532,9,Compound
31533,3,Compound
31534,3,Compound
31535,8,Compound
31536,5,Compound
31537,5,Compound
31538,4,Compound
31539,4,Compound
31540,4,Compound
31541,3,Compound
31542,3,Compound
31543,10,Compound
31544,3,Compound
31545,4,Compound
31546,9,Compound
31547,4,Compound
31548,4,Compound
31549,3,Compound
31550,7,Compound
31551,7,Compound
31552,5,Compound
31553,4,Compound
31554,4,Compound
31555,7,Compound
31556,5,Compound
31557,4,Compound
31558,4,Compound
31559,5,Compound
31560,7,Compound
31561,4,Compound
31562,5,Compound
31563,5,Compound
31564,3,Compound
31565,5,Compound
31566,5,Compound
31567,3,Compound
31568,4,Compound
31569,5,Compound
31570,4,Compound
31571,7,Compound
31572,5,Compound
31573,9,Compound
31574,5,Compound
31575,3,Compound
31576,3,Compound
31577,5,Compound
31578,3,Compound
31579,4,Compound
31580,4,Compound
31581,4,Compound
31582,8,Compound
31583,5,Compound
31584,4,Compound
31585,3,Compound
31586,7,Compound
31587,5,Compound
31588,3,Compound
31589,11,Compound
31590,5,Compound
31591,4,Compound
31592,140,Compound
31593,5,Compound
31594,4,Compound
31595,5,Compound
31596,7,Compound
31597,3,Compound
31598,4,Compound
31599,4,Compound
31600,5,Compound
31601,5,Compound
31602,5,Compound
31603,3,Compound
31604,4,Compound
31605,7,Compound
31606,5,Compound
31607,5,Compound
31608,5,Compound
31609,4,Compound
31610,7,Compound
31611,8,Compound
31612,10,Compound
31613,7,Compound
31614,4,Compound
31615,8,Compound
31616,7,Compound
31617,4,Compound
31618,4,Compound
31619,5,Compound
31620,6,Compound
31621,6,Compound
31622,5,Compound
31623,6,Compound
31624,4,Compound
31625,6,Compound
31626,4,Compound
31627,4,Compound
31628,7,Compound
31629,4,Compound
31630,6,Compound
31631,3,Compound
31632,4,Compound
31633,6,Compound
31634,4,Compound
31635,4,Compound
31636,10,Compound
31637,7,Compound
31638,7,Compound
31639,3,Compound
31640,8,Compound
31641,7,Compound
31642,5,Compound
31643,8,Compound
31644,4,Compound
31645,5,Compound
31646,8,Compound
31647,4,Compound
31648,2,Compound
31649,6,Compound
31650,5,Compound
31651,4,Compound
31652,5,Compound
31653,8,Compound
31654,4,Compound
31655,5,Compound
31656,7,Compound
31657,3,Compound
31658,7,Compound
31659,8,Compound
31660,5,Compound
31661,6,Compound
31662,7,Compound
31663,4,Compound
31664,8,Compound
31665,6,Compound
31666,4,Compound
31667,5,Compound
31668,4,Compound
31669,8,Compound
31670,7,Compound
31671,5,Compound
31672,4,Compound
31673,4,Compound
31674,4,Compound
31675,6,Compound
31676,4,Compound
31677,8,Compound
31678,6,Compound
31679,7,Compound
31680,4,Compound
31681,7,Compound
31682,2,Compound
31683,8,Compound
31684,7,Compound
31685,4,Compound
31686,4,Compound
31687,4,Compound
31688,9,Compound
31689,7,Compound
31690,4,Compound
31691,4,Compound
31692,5,Compound
31693,5,Compound
31694,3,Compound
31695,4,Compound
31696,6,Compound
31697,4,Compound
31698,3,Compound
31699,4,Compound
31700,5,Compound
31701,5,Compound
31702,8,Compound
31703,3,Compound
31704,7,Compound
31705,5,Compound
31706,10,Compound
31707,5,Compound
31708,7,Compound
31709,4,Compound
31710,5,Compound
31711,4,Compound
31712,7,Compound
31713,4,Compound
31714,10,Compound
31715,8,Compound
31716,4,Compound
31717,4,Compound
31718,5,Compound
31719,2,Compound
31720,7,Compound
31721,8,Compound
31722,4,Compound
31723,5,Compound
31724,4,Compound
31725,4,Compound
31726,7,Compound
31727,7,Compound
31728,4,Compound
31729,7,Compound
31730,7,Compound
31731,3,Compound
31732,7,Compound
31733,5,Compound
31734,4,Compound
31735,6,Compound
31736,5,Compound
31737,5,Compound
31738,4,Compound
31739,5,Compound
31740,3,Compound
31741,5,Compound
31742,3,Compound
31743,7,Compound
31744,4,Compound
31745,4,Compound
31746,3,Compound
31747,3,Compound
31748,7,Compound
31749,7,Compound
31750,4,Compound
31751,5,Compound
31752,7,Compound
31753,3,Compound
31754,6,Compound
31755,5,Compound
31756,4,Compound
31757,4,Compound
31758,7,Compound
31759,5,Compound
31760,4,Compound
31761,3,Compound
