inchikey,prism_name,broad_id,prism_columns,prism_screens,prism_targets,prism_moa,prism_smiles,_cgp_row,compound_id,canonical_smiles,has_structure,has_compound_profile,num_nonmissing_prism_cell_lines
URCVCIZFVQDVPM-UHFFFAOYSA-N,ABT-751,BRD-K91623615-001-05-0,1,HTS,TUBB,tubulin polymerization inhibitor,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,90258,URCVCIZFVQDVPM-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)Nc2ccc[nH]c2=Nc2ccc(O)cc2)cc1,True,True,538
URJQOOISAKEBKW-UHFFFAOYSA-N,emorfazone,BRD-K90629600-001-01-4,1,MTS004,,"antiinflammatory agent, cyclooxygenase inhibitor",CCOc1c(N2CCOCC2)cnn(C)c1=O,90314,URJQOOISAKEBKW-UHFFFAOYSA-N,CCOc1c(N2CCOCC2)cnn(C)c1=O,True,True,548
URKOMYMAXPYINW-UHFFFAOYSA-N,quetiapine,BRD-K68867920-051-11-5,1,HTS,"ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD3, DRD4, DRD5, HRH1, HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR2A, HTR2C, HTR3A, HTR6, HTR7, SLC6A2","dopamine receptor antagonist, serotonin receptor antagonist",OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,90322,URKOMYMAXPYINW-UHFFFAOYSA-N,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,True,True,572
USZAGAREISWJDP-UHFFFAOYSA-N,crisaborole,BRD-K43230258-001-01-4,1,MTS004,PDE4B,phosphodiesterase inhibitor,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,90610,USZAGAREISWJDP-UHFFFAOYSA-N,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,True,True,548
UTLPKQYUXOEJIL-UHFFFAOYSA-N,SCH-58261,BRD-K81225797-001-02-3,1,HTS,"ADORA1, ADORA2A, ADORA2B, ADORA3",adenosine receptor antagonist,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,90708,UTLPKQYUXOEJIL-UHFFFAOYSA-N,N=c1[nH]c2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,True,True,571
UUKWKUSGGZNXGA-UHFFFAOYSA-N,nitromide,BRD-K76381435-001-08-6,1,HTS,,,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,90901,UUKWKUSGGZNXGA-UHFFFAOYSA-N,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,True,True,550
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,betahistine,BRD-K91315211-300-05-7,1,HTS,"HRH1, HRH3","histamine receptor agonist, histamine receptor antagonist",CNCCc1ccccn1,90942,UUQMNUMQCIQDMZ-UHFFFAOYSA-N,CNCCc1ccccn1,True,True,571
UUVWYPNAQBNQJQ-UHFFFAOYSA-N,altretamine,BRD-K67043667-001-26-4,1,HTS,,DNA synthesis inhibitor,CN(C)c1nc(N(C)C)nc(N(C)C)n1,90983,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CN(C)c1nc(N(C)C)nc(N(C)C)n1,True,True,569
UVCJGUGAGLDPAA-UHFFFAOYSA-N,phenylbenzimidazole-sulfonic-acid,BRD-K02729857-001-01-9,1,MTS004,,,O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,91035,UVCJGUGAGLDPAA-UHFFFAOYSA-N,O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,True,True,547
UVKZSORBKUEBAZ-UHFFFAOYSA-N,cyclizine,BRD-K79501723-001-04-6,1,HTS,"HRH1, SULT1E1",histamine receptor modulator,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,91098,UVKZSORBKUEBAZ-UHFFFAOYSA-N,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,True,True,563
UVSMNLNDYGZFPF-UHFFFAOYSA-N,pomalidomide,BRD-A12994259-001-02-1,1,HTS,"CRBN, PTGS2, TNF","angiogenesis inhibitor, tumor necrosis factor production inhibitor",Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,91159,UVSMNLNDYGZFPF-UHFFFAOYSA-N,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,True,True,550
UVSWWUWQVAQPJR-UHFFFAOYSA-N,cutamesine,BRD-K90777969-300-01-2,1,HTS,SIGMAR1,sigma receptor agonist,COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OC,91163,UVSWWUWQVAQPJR-UHFFFAOYSA-N,COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OC,True,True,571
UVTNFZQICZKOEM-UHFFFAOYSA-N,disopyramide,BRD-A29734509-011-13-6,1,HTS,"CHRM1, CHRM2, CHRM3, KCND2, KCND3, KCNH2, SCN5A",sodium channel blocker,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,91165,UVTNFZQICZKOEM-UHFFFAOYSA-N,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,True,True,574
UWWMQHVWAYFCDT-UHFFFAOYSA-N,IEM1754,BRD-K80060353-303-03-9,1,HTS,GRIA1,glutamate receptor antagonist,NCCCCCNCC12CC3CC(CC(C3)C1)C2,91338,UWWMQHVWAYFCDT-UHFFFAOYSA-N,NCCCCCNCC12CC3CC(CC(C3)C1)C2,True,True,538
UXXQOJXBIDBUAC-UHFFFAOYSA-N,tandutinib,BRD-K89162000-001-06-4,1,HTS,"CSF1R, FLT3, KIT, PDGFD, PDGFRB","FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor",COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,91520,UXXQOJXBIDBUAC-UHFFFAOYSA-N,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,True,True,571
UXZFQZANDVDGMM-UHFFFAOYSA-N,iodoquinol,BRD-K75855670-001-14-2,1,HTS,,antiseptic,Oc1c(I)cc(I)c2cccnc12,91530,UXZFQZANDVDGMM-UHFFFAOYSA-N,Oc1c(I)cc(I)c2cccnc12,True,True,569
UYJNQQDJUOUFQJ-UHFFFAOYSA-N,NVP-TAE226,BRD-K21025364-001-04-9; BRD-K21025364-001-05-6,2,HTS,PTK2,protein tyrosine kinase inhibitor,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,91591,UYJNQQDJUOUFQJ-UHFFFAOYSA-N,CNC(=O)c1ccccc1N=c1[nH]c(=Nc2ccc(N3CCOCC3)cc2OC)[nH]cc1Cl,True,True,567
UYJZZVDLGDDTCL-UHFFFAOYSA-N,PJ-34,BRD-K11853856-001-01-7,1,HTS,"EEF2, PARP1, PARP15, PARP3",PARP inhibitor,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,91592,UYJZZVDLGDDTCL-UHFFFAOYSA-N,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,True,True,574
UYNVMODNBIQBMV-UHFFFAOYSA-N,ifenprodil,BRD-A24191444-046-02-1; BRD-A24191444-046-03-9,2,HTS,"GRIN1, GRIN2B","adrenergic receptor antagonist, glutamate receptor antagonist",CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,91614,UYNVMODNBIQBMV-UHFFFAOYSA-N,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,True,True,575
UZWDCWONPYILKI-UHFFFAOYSA-N,abemaciclib,BRD-K33622447-066-01-9,1,HTS,"CDK4, CDK6",CDK inhibitor,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,91841,UZWDCWONPYILKI-UHFFFAOYSA-N,CCN1CCN(Cc2ccc(N=c3nc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)c(F)c[nH]3)nc2)CC1,True,True,570
VACCAVUAMIDAGB-UHFFFAOYSA-N,sulfamethizole,BRD-K31682896-001-24-0,1,HTS,,bacterial antifolate,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,91876,VACCAVUAMIDAGB-UHFFFAOYSA-N,Cc1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1,True,True,569
VAOCPAMSLUNLGC-UHFFFAOYSA-N,metronidazole,BRD-K52020312-001-26-8,1,HTS,"CYP2C9, CYP3A4",DNA inhibitor,Cc1ncc([N+](=O)[O-])n1CCO,91953,VAOCPAMSLUNLGC-UHFFFAOYSA-N,Cc1ncc([N+](=O)[O-])n1CCO,True,True,574
VAZAPHZUAVEOMC-UHFFFAOYSA-N,tacedinaline,BRD-K52313696-001-12-3,1,HTS,HDAC1,HDAC inhibitor,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,92037,VAZAPHZUAVEOMC-UHFFFAOYSA-N,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,True,True,550
VCKUSRYTPJJLNI-UHFFFAOYSA-N,terazosin,BRD-A22256192-003-22-7,1,HTS,"ADRA1A, ADRA1B, ADRA1D, KCNH2, KCNH6, KCNH7",adrenergic receptor antagonist,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,92291,VCKUSRYTPJJLNI-UHFFFAOYSA-N,COc1cc2[nH]c(N3CCN(C(=O)C4CCCO4)CC3)nc(=N)c2cc1OC,True,True,572
VCPMZDWBEWTGNW-UHFFFAOYSA-N,Z160,BRD-K16037980-001-01-1,1,HTS,CACNA2D1,N-type calcium channel blocker,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,92328,VCPMZDWBEWTGNW-UHFFFAOYSA-N,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,True,True,572
VDANGULDQQJODZ-UHFFFAOYSA-N,chloroprocaine,BRD-K86864073-001-01-1,1,MTS004,"ATP1A1, CHRNA10, GRIN3A, HTR3A, SCN10A, SLC6A3",sodium channel blocker,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,92399,VDANGULDQQJODZ-UHFFFAOYSA-N,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,True,True,547
VDOSWXIDETXFET-UHFFFAOYSA-N,afloqualone,BRD-K69247067-001-01-8,1,HTS,,acetylcholine receptor antagonist,Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O,92518,VDOSWXIDETXFET-UHFFFAOYSA-N,Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O,True,True,572
VDQLKIBLTMPAHI-UHFFFAOYSA-N,U-0521,BRD-K08953028-001-09-6,1,HTS,COMT,catechol O methyltransferase inhibitor,CC(C)C(=O)c1ccc(O)c(O)c1,92530,VDQLKIBLTMPAHI-UHFFFAOYSA-N,CC(C)C(=O)c1ccc(O)c(O)c1,True,True,565
VDUWPHTZYNWKRN-UHFFFAOYSA-N,cinoxacin,BRD-K14704277-001-22-6,1,HTS,,topoisomerase inhibitor,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,92569,VDUWPHTZYNWKRN-UHFFFAOYSA-N,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,True,True,569
VEPKQEUBKLEPRA-UHFFFAOYSA-N,VX-745,BRD-K91900765-001-07-6,1,MTS004,"MAPK11, MAPK12, MAPK14",p38 MAPK inhibitor,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,92704,VEPKQEUBKLEPRA-UHFFFAOYSA-N,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,True,True,547
VEQOALNAAJBPNY-UHFFFAOYSA-N,phenazone,BRD-K46937689-001-15-0,1,HTS,"PTGS1, PTGS2",cyclooxygenase inhibitor,Cc1cc(=O)n(-c2ccccc2)n1C,92712,VEQOALNAAJBPNY-UHFFFAOYSA-N,Cc1cc(=O)n(-c2ccccc2)n1C,True,True,555
VERWOWGGCGHDQE-UHFFFAOYSA-N,ceritinib,BRD-K22149900-001-03-9,1,MTS004,"ALK, FLT3, IGF1R, INSR, TSSK1B",ALK tyrosine kinase receptor inhibitor,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,92720,VERWOWGGCGHDQE-UHFFFAOYSA-N,Cc1cc(N=c2[nH]cc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)c(OC(C)C)cc1C1CCNCC1,True,True,548
VFOKSTCIRGDTBR-UHFFFAOYSA-N,GS-9620,BRD-K73585091-001-02-3,1,MTS004,TLR7,toll-like receptor agonist,CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,92872,VFOKSTCIRGDTBR-UHFFFAOYSA-N,CCCCOc1nc(=N)c2c([nH]1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,True,True,547
VFUXSYAXEKYYMB-UHFFFAOYSA-N,KW-2478,BRD-K41213548-001-02-0,1,HTS,,HSP inhibitor,CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,92929,VFUXSYAXEKYYMB-UHFFFAOYSA-N,CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,True,True,557
VGEREEWJJVICBM-UHFFFAOYSA-N,phloretin,BRD-K15563106-001-18-0,1,HTS,"AQP9, CLCN3, SLC23A1",sodium/glucose cotransporter inhibitor,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,92983,VGEREEWJJVICBM-UHFFFAOYSA-N,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,True,True,565
VGLGVJVUHYTIIU-UHFFFAOYSA-N,althiazide,BRD-A56675431-001-12-3,1,HTS,,diuretic,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,93029,VGLGVJVUHYTIIU-UHFFFAOYSA-N,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,True,True,569
VGZSUPCWNCWDAN-UHFFFAOYSA-N,acetohexamide,BRD-K52960356-001-15-5,1,MTS004,"ABCC8, KCNJ1, KCNJ10, KCNJ11",ATP channel blocker,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,93135,VGZSUPCWNCWDAN-UHFFFAOYSA-N,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,True,True,548
VHKBTPQDHDSBSP-UHFFFAOYSA-N,A-803467,BRD-K28570407-001-02-0,1,HTS,SCN10A,sodium channel blocker,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,93201,VHKBTPQDHDSBSP-UHFFFAOYSA-N,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,True,True,565
VHOGYURTWQBHIL-UHFFFAOYSA-N,leflunomide,BRD-K78692225-001-24-5,1,HTS,"AHR, DHODH, PTK2B","dihydroorotate dehydrogenase inhibitor, PDGFR tyrosine kinase receptor inhibitor",Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,93235,VHOGYURTWQBHIL-UHFFFAOYSA-N,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,True,True,555
VHYCDWMUTMEGQY-UHFFFAOYSA-N,bisoprolol,BRD-A89175223-051-14-8,1,HTS,"ADRB1, ADRB2",adrenergic receptor antagonist,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,93293,VHYCDWMUTMEGQY-UHFFFAOYSA-N,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,True,True,569
VILCJCGEZXAXTO-UHFFFAOYSA-N,trientine,BRD-K37111771-300-02-6,1,HTS,CA14,chelating agent,NCCNCCNCCN,93397,VILCJCGEZXAXTO-UHFFFAOYSA-N,NCCNCCNCCN,True,True,566
VIZXMHCBZLGUET-UHFFFAOYSA-N,sodium-gualenate,BRD-K80043866-236-01-1,1,HTS,,antacid,Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,93501,VIZXMHCBZLGUET-UHFFFAOYSA-N,Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,True,True,574
VKYKSIONXSXAKP-UHFFFAOYSA-N,methenamine,BRD-K30114692-001-15-9,1,HTS,,bacterial DNA inhibitor,C1N2CN3CN1CN(C2)C3,93885,VKYKSIONXSXAKP-UHFFFAOYSA-N,C1N2CN3CN1CN(C2)C3,True,True,557
VLCYCQAOQCDTCN-UHFFFAOYSA-N,eflornithine,BRD-A96292436-003-16-1,1,HTS,"ARG2, ODC1",ornithine decarboxylase inhibitor,NCCCC(N)(C(=O)O)C(F)F,93919,VLCYCQAOQCDTCN-UHFFFAOYSA-N,NCCCC(N)(C(=O)O)C(F)F,True,True,573
VLEUZFDZJKSGMX-UHFFFAOYSA-N,pterostilbene,BRD-K53097745-001-01-5,1,HTS,PTGS2,"cyclooxygenase inhibitor, PPAR receptor agonist",COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,93938,VLEUZFDZJKSGMX-UHFFFAOYSA-N,COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,True,True,574
VLPFTAMPNXLGLX-UHFFFAOYSA-N,tricaprylin,BRD-K24790130-001-07-1,1,HTS,,,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,94009,VLPFTAMPNXLGLX-UHFFFAOYSA-N,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,True,True,570
VLULRUCCHYVXOH-UHFFFAOYSA-N,ONC201,BRD-K58529924-001-01-5,1,MTS004,TNFSF10,"AKT inhibitor, MAP kinase inhibitor",Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,94045,VLULRUCCHYVXOH-UHFFFAOYSA-N,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,True,True,548
VLYWMPOKSSWJAL-UHFFFAOYSA-N,sulfamethoxypyridazine,BRD-K00938507-001-17-8,1,HTS,,bacterial antifolate,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,94083,VLYWMPOKSSWJAL-UHFFFAOYSA-N,COc1ccc(=NS(=O)(=O)c2ccc(N)cc2)[nH]n1,True,True,570
VMJFTOSOFDEKTM-UHFFFAOYSA-N,MK-8033,BRD-K55512740-001-01-6,1,HTS,MET,c-Met inhibitor,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1,94144,VMJFTOSOFDEKTM-UHFFFAOYSA-N,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1,True,True,572
VMLZFUVIKCGATC-UHFFFAOYSA-N,SNAP-94847,BRD-K49702221-003-01-6,1,HTS,"ADRA1A, DRD2",,Cc1ccc(NC(=O)C(C)C)cc1C1CCN(Cc2ccc(Oc3ccc(F)c(F)c3)cc2)CC1,94160,VMLZFUVIKCGATC-UHFFFAOYSA-N,Cc1ccc(NC(=O)C(C)C)cc1C1CCN(Cc2ccc(Oc3ccc(F)c(F)c3)cc2)CC1,True,True,563
VNBRGSXVFBYQNN-UHFFFAOYSA-N,BMS-777607,BRD-K40738845-001-05-0,1,HTS,"AXL, MERTK, MET, MST1R, TYRO3","AXL kinase inhibitor, c-Met inhibitor, FLT3 inhibitor, hepatocyte growth factor receptor inhibitor, macrophage migration inhibiting factor inhibitor, tyrosine kinase inhibitor",CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,94258,VNBRGSXVFBYQNN-UHFFFAOYSA-N,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2cc[nH]c(=N)c2Cl)c(F)c1,True,True,557
VNFPBHJOKIVQEB-UHFFFAOYSA-N,clotrimazole,BRD-K15916496-001-27-9,1,HTS,"CYP3A4, KCNN4, NR1I2, NR1I3, TRPM2, TRPM4, TRPM8","cytochrome P450 inhibitor, imidazoline receptor ligand",Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,94286,VNFPBHJOKIVQEB-UHFFFAOYSA-N,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,True,True,571
VNIWZCGZPBJWBI-UHFFFAOYSA-N,BMS-707035,BRD-K49555808-001-03-9,1,HTS,,HIV integrase inhibitor,Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,94308,VNIWZCGZPBJWBI-UHFFFAOYSA-N,Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,True,True,557
VOPDXHFYDJAYNS-UHFFFAOYSA-N,RG2833,BRD-K02389548-001-02-5,1,HTS,"HDAC1, HDAC3",HDAC inhibitor,Cc1ccc(C(=O)NCCCCCC(=O)Nc2ccccc2N)cc1,94519,VOPDXHFYDJAYNS-UHFFFAOYSA-N,Cc1ccc(C(=O)NCCCCCC(=O)Nc2ccccc2N)cc1,True,True,567
VPBYZLCHOKSGRX-UHFFFAOYSA-N,KRN-633,BRD-K90993449-001-02-7,1,HTS,"FLT1, FLT4, KDR",VEGFR inhibitor,CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,94608,VPBYZLCHOKSGRX-UHFFFAOYSA-N,CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,True,True,569
VPHPQNGOVQYUMG-UHFFFAOYSA-N,liranaftate,BRD-K35775715-001-03-1,1,HTS,,fungal squalene epoxidase inhibitor,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1,94647,VPHPQNGOVQYUMG-UHFFFAOYSA-N,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1,True,True,572
VPJXQGSRWJZDOB-UHFFFAOYSA-O,carbachol,BRD-K75037734-003-13-9,1,HTS,"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, CHRNA2",cholinergic receptor agonist,C[N+](C)(C)CCOC(N)=O,94661,VPJXQGSRWJZDOB-UHFFFAOYSA-O,C[N+](C)(C)CCOC(N)=O,True,True,531
VPVLEBIVXZSOMQ-UHFFFAOYSA-N,TWS-119,BRD-K94176593-001-09-4,1,HTS,"GSK3B, JUN, MYC",glycogen synthase kinase inhibitor,Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1,94744,VPVLEBIVXZSOMQ-UHFFFAOYSA-N,Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1,True,True,565
VQQVWGVXDIPORV-UHFFFAOYSA-N,tryptanthrin,BRD-K76973696-001-12-6,1,HTS,IDO1,cyclooxygenase inhibitor,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,94876,VQQVWGVXDIPORV-UHFFFAOYSA-N,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,True,True,565
VRBKIVRKKCLPHA-UHFFFAOYSA-N,nefazodone,BRD-K90789829-001-07-8,1,HTS,"ADRA1A, ADRA1B, ADRA2A, CYP3A4, HTR1A, HTR2A, HTR2C, SLC6A2, SLC6A3, SLC6A4","adrenergic inhibitor, norepinephrine reuptake inhibitor, serotonin receptor antagonist, serotonin reuptake inhibitor",CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,94952,VRBKIVRKKCLPHA-UHFFFAOYSA-N,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,True,True,569
VRDIULHPQTYCLN-UHFFFAOYSA-N,protionamide,BRD-K75360161-001-18-0,1,HTS,,,CCCc1cc(C(=N)S)ccn1,94968,VRDIULHPQTYCLN-UHFFFAOYSA-N,CCCc1cc(C(N)=S)ccn1,True,True,570
VRYMTAVOXVTQEF-UHFFFAOYSA-N,moxisylyte,BRD-K81144366-003-19-7,1,HTS,,adrenergic receptor antagonist,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,95123,VRYMTAVOXVTQEF-UHFFFAOYSA-N,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,True,True,572
VSLIUWLPFRVCDL-UHFFFAOYSA-N,zolimidine,BRD-K45125084-001-01-4,1,MTS004,,mucus protecting agent,CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,95199,VSLIUWLPFRVCDL-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,True,True,548
VSNHCAURESNICA-UHFFFAOYSA-N,hydroxyurea,BRD-K51747290-001-12-3; BRD-K51747290-001-13-1,2,HTS,"RRM1, RRM2, RRM2B",ribonucleotide reductase inhibitor,NC(=O)NO,95215,VSNHCAURESNICA-UHFFFAOYSA-N,NC(O)=NO,True,True,567
VSOUDUXMPUHJEU-UHFFFAOYSA-N,MK-3697,BRD-K95828359-001-01-0,1,HTS,HCRTR2,orexin receptor antagonist,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2nccs2)nc1OC,95223,VSOUDUXMPUHJEU-UHFFFAOYSA-N,COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2nccs2)nc1OC,True,True,571
VSRBKQFNFZQRBM-UHFFFAOYSA-N,tuaminoheptane,BRD-A19958636-065-04-4,1,HTS,,,CCCCCC(C)N,95236,VSRBKQFNFZQRBM-UHFFFAOYSA-N,CCCCCC(C)N,True,True,569
VTGBZWHPJFMTKS-UHFFFAOYSA-N,JTC-801,BRD-K17705806-003-04-4,1,HTS,OPRL1,opioid receptor antagonist,CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,95356,VTGBZWHPJFMTKS-UHFFFAOYSA-N,CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3[nH]c(C)cc(=N)c3c2)cc1,True,True,572
VTJXFTPMFYAJJU-UHFFFAOYSA-N,tyrphostin-AG-18,BRD-K49657628-001-14-8,1,HTS,EGFR,"EGFR inhibitor, tyrosine kinase inhibitor",N#CC(C#N)=Cc1ccc(O)c(O)c1,95380,VTJXFTPMFYAJJU-UHFFFAOYSA-N,N#CC(C#N)=Cc1ccc(O)c(O)c1,True,True,563
VTRAEEWXHOVJFV-UHFFFAOYSA-N,olmesartan,BRD-K83144676-001-09-5,1,MTS004,AGTR1,angiotensin receptor antagonist,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,95428,VTRAEEWXHOVJFV-UHFFFAOYSA-N,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,True,True,547
